-1.925000000000000044e-01,-1.699999999999999289e-01,-1.524999999999999689e-01,-1.199999999999999956e-01,-1.724999999999999867e-01,-2.242500000000000604e-01,-2.164999999999999980e-01,-2.489999999999999991e-01
-2.075000000000000178e-01,-1.824999999999999956e-01,-1.550000000000000266e-01,-1.925000000000000044e-01,-1.874999999999999445e-01,-1.595000000000000306e-01,-2.012500000000000122e-01,-2.174999999999999711e-01
-2.325000000000000400e-01,-2.049999999999999600e-01,-2.249999999999999778e-01,-1.825000000000000511e-01,-1.274999999999999467e-01,-1.537499999999999978e-01,-1.845000000000000251e-01,-1.979999999999999816e-01
-2.700000000000000178e-01,-3.000000000000000444e-01,-1.975000000000000089e-01,-8.749999999999996669e-02,-1.275000000000000022e-01,-1.525000000000000244e-01,-1.700000000000000122e-01,-1.742499999999999882e-01
-4.174999999999999822e-01,-2.650000000000000688e-01,-5.499999999999999334e-02,-9.499999999999997335e-02,-1.250000000000000000e-01,-1.504999999999999949e-01,-1.680000000000000104e-01,-1.705000000000000127e-01
-2.975000000000000977e-01,-2.849999999999999756e-01,-1.799999999999999378e-01,-9.749999999999997558e-02,-1.275000000000000022e-01,-1.487500000000000211e-01,-1.755000000000000171e-01,-1.772499999999999909e-01
-2.424999999999999378e-01,-2.000000000000000666e-01,-2.324999999999999845e-01,-1.999999999999999556e-01,-1.275000000000000022e-01,-1.577500000000000291e-01,-1.837500000000000244e-01,-1.809999999999999942e-01
-2.099999999999999645e-01,-1.900000000000000577e-01,-1.600000000000000311e-01,-1.974999999999999534e-01,-2.050000000000000155e-01,-1.724999999999999867e-01,-2.024999999999999856e-01,-2.020000000000000129e-01
-2.000000000000000666e-01,-1.824999999999999956e-01,-1.574999999999999734e-01,-1.225000000000000533e-01,-1.774999999999999911e-01,-2.407499999999999640e-01,-2.394999999999999907e-01,-2.342500000000000138e-01
